page,format,group,name,variant,description,item_code,dimensions,unit,skid_size,price,trade_price,unit_price,splitting_fee,delivery,raw
49,natural_stone,SIBERIAN GREY,Pier Caps - Flamed or Natural Top Sawn / Calibrated Bottom 4 sides rockfaced,NS-PCSG28X28,,NS-PCSG28X28,"28 in, 28 in, 3 in",Piece,,$238.40,,,$4.67,$3.27,NS-PCSG28X28 28 in 28 in 3 in $ 238.40 $4.67 $3.27
49,natural_stone,SIBERIAN GREY,Flagstone Square Cut - Flamed Top Sawn Bottom 4 sides sawn,NS-FSQSBF100+size,,NS-FSQSBF100+size,1 in,Square Foot,,$11.08,,,38.8¢,22¢,NS-FSQSBF100+size
49,natural_stone,SIBERIAN GREY,Coping - Flamed Top Sawn Bottom 1 long side ROCK FACED (1LSRF) other 3 sides sawn,NS-CSBFRR200+Length,,NS-CSBFRR200+Length,"12 in, 2 in",Linear Foot,,$22.15,,,70.0¢,41¢,NS-CSBFRR200+Length 12 in 2 in $ 22.15 70.0¢ 41¢
49,natural_stone,SIBERIAN GREY,Flagstone Square Cut - Antiqued Top Sawn Bottom 4 sides sawn,NS-FSQSVA100+size,,NS-FSQSVA100+size,1 in,Square Foot,,$9.61,,,38.8¢,22¢,NS-FSQSVA100+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1001212+size,,NS-FSQSVF1001212+size,1 in,Square Foot,,$10.18,,,38.8¢,22¢,NS-FSQSVF1001212+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1001224+size,,NS-FSQSVF1001224+size,1 in,Square Foot,,$10.18,,,38.8¢,22¢,NS-FSQSVF1001224+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1001824+size,,NS-FSQSVF1001824+size,1 in,Square Foot,,$10.18,,,38.8¢,22¢,NS-FSQSVF1001824+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1002424+size,,NS-FSQSVF1002424+size,1 in,Square Foot,,$10.18,,,38.8¢,22¢,NS-FSQSVF1002424+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1002436+size,,NS-FSQSVF1002436+size,1 in,Square Foot,,$10.18,,,38.8¢,22¢,NS-FSQSVF1002436+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1251212+size,,NS-FSQSVF1251212+size,1.25 in,Square Foot,,$11.46,,,48.8¢,27¢,NS-FSQSVF1251212+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1251224+size,,NS-FSQSVF1251224+size,1.25 in,Square Foot,,$11.46,,,48.8¢,27¢,NS-FSQSVF1251224+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1251824+size,,NS-FSQSVF1251824+size,1.25 in,Square Foot,,$11.46,,,48.8¢,27¢,NS-FSQSVF1251824+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1252424+size,,NS-FSQSVF1252424+size,1.25 in,Square Foot,,$11.46,,,48.8¢,27¢,NS-FSQSVF1252424+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF1252436+size,,NS-FSQSVF1252436+size,1.25 in,Square Foot,,$11.46,,,48.8¢,27¢,NS-FSQSVF1252436+size
49,natural_stone,SIBERIAN GREY,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQSVF125CC+size,,NS-FSQSVF125CC+size,1.25 in,Square Foot,,$11.46,,,48.8¢,27¢,NS-FSQSVF125CC+size
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, 1 long side ROCK FACED (1LSRF), other 3 sides sawn, 2"" REBATED to 1""",NS-CSVFRR2001248+Length,,NS-CSVFRR2001248+Length,"12 in, 2 in",Linear Foot,,$21.12,,,70.0¢,41¢,NS-CSVFRR2001248+Length 12 in 2 in $ 21.12 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFR2001248+Length,,NS-CSVFR2001248+Length,"12 in, 2 in",Linear Foot,,$19.84,,,70.0¢,41¢,NS-CSVFR2001248+Length 12 in 2 in $ 19.84 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFR2001260+Length,,NS-CSVFR2001260+Length,"12 in, 2 in",Linear Foot,,$19.84,,,70.0¢,41¢,NS-CSVFR2001260+Length 12 in 2 in $ 19.84 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFR2001272+Length,,NS-CSVFR2001272+Length,"12 in, 2 in",Linear Foot,,$19.84,,,70.0¢,41¢,NS-CSVFR2001272+Length 12 in 2 in $ 19.84 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFR2001448+Length,,NS-CSVFR2001448+Length,"14 in, 2 in",Linear Foot,,$23.15,,,70.0¢,41¢,NS-CSVFR2001448+Length 14 in 2 in $ 23.15 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFR2001648+Length,,NS-CSVFR2001648+Length,"16 in, 2 in",Linear Foot,,$26.45,,,93.3¢,54¢,NS-CSVFR2001648+Length 16 in 2 in $ 26.45 93.3¢ 54¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFR2001672+Length,,NS-CSVFR2001672+Length,"16 in, 2 in",Linear Foot,,$26.45,,,93.3¢,54¢,NS-CSVFR2001672+Length 16 in 2 in $ 26.45 93.3¢ 54¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFB2001248+Length,,NS-CSVFB2001248+Length,"12 in, 2 in",Linear Foot,,$24.96,,,70.0¢,41¢,NS-CSVFB2001248+Length 12 in 2 in $ 24.96 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFB2001272+Length,,NS-CSVFB2001272+Length,"12 in, 2 in",Linear Foot,,$24.96,,,70.0¢,41¢,NS-CSVFB2001272+Length 12 in 2 in $ 24.96 70.0¢ 41¢
50,natural_stone,NATURAL STONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSVFB2001648+Length,,NS-CSVFB2001648+Length,"16 in, 2 in",Linear Foot,,$33.28,,,93.3¢,54¢,NS-CSVFB2001648+Length 16 in 2 in $ 33.28 93.3¢ 54¢
50,natural_stone,NATURAL STONE,"Steps - Antiqued Top, Sawn Bottom, 3 sides rockfaced",NS-SGTSVG1675,,NS-SGTSVG1675,"60 in, 16 in, 7 in",Piece,,$474.00,,,$10.00,$9.35,NS-SGTSVG1675 60 in 16 in 7 in $ 474.00 $10.00 $9.35
50,natural_stone,NATURAL STONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTSVG1674,,NS-SGTSVG1674,"48 in, 16 in, 7 in",Piece,,$379.00,,,$8.00,$7.47,NS-SGTSVG1674 48 in 16 in 7 in $ 379.00 $8.00 $7.47
50,natural_stone,NATURAL STONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTSVG1676,,NS-SGTSVG1676,"72 in, 16 in, 7 in",Piece,,$568.00,,,$12.00,$10.81,NS-SGTSVG1676 72 in 16 in 7 in $ 568.00 $12.00 $10.81
50,natural_stone,NATURAL STONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTSVG1678,,NS-SGTSVG1678,"96 in, 16 in, 7 in",Piece,,$947.00,,,$16.00,$14.41,NS-SGTSVG1678 96 in 16 in 7 in $ 947.00 $16.00 $14.41
50,natural_stone,NATURAL STONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTSVG8156,,NS-SGTSVG8156,"96 in, 16 in, 6 in",Piece,,$787.00,,,$16.00,$12.82,NS-SGTSVG8156 96 in 16 in 6 in $ 787.00 $16.00 $12.82
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-PCKSVF24X24,,NS-PCKSVF24X24,"24 in, 24 in, 2.75 in",Piece,,$144.00,,,$4.00,$2.40,NS-PCKSVF24X24 24 in 24 in 2.75 in $ 144.00 $4.00 $2.40
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-PCKSVF28X28,,NS-PCKSVF28X28,"30 in, 30 in, 2.75 in",Piece,,$196.00,,,$4.67,$3.27,NS-PCKSVF28X28 30 in 30 in 2.75 in $ 196.00 $4.67 $3.27
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-PCKSVF30X30,,NS-PCKSVF30X30,"30 in, 30 in, 2.75 in",Piece,,$225.00,,,$5.00,$3.76,NS-PCKSVF30X30 30 in 30 in 2.75 in $ 225.00 $5.00 $3.76
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-JSSVA2002448,,NS-JSSVA2002448,"48 in, 24 in, 2 in",Piece,,$272.00,,,$12.00,$6.01,NS-JSSVA2002448 48 in 24 in 2 in $ 272.00 $12.00 $6.01
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-JSSVA2002472,,NS-JSSVA2002472,"72 in, 24 in, 2 in",Piece,,$408.00,,,$12.00,$9.01,NS-JSSVA2002472 72 in 24 in 2 in $ 408.00 $12.00 $9.01
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-JSSVA2003672,,NS-JSSVA2003672,"72 in, 36 in, 3 in",Piece,,$630.00,,,$12.00,$10.81,NS-JSSVA2003672 72 in 36 in 3 in $ 630.00 $12.00 $10.81
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-JSSVL2004872,,NS-JSSVL2004872,"72 in, 48 in, 2 in",Piece,,$888.00,,,$16.00,$14.41,NS-JSSVL2004872 72 in 48 in 2 in $ 888.00 $16.00 $14.41
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-JSSVL3696,,NS-JSSVL3696,"96 in, 36 in, 2 in",Piece,,$1056.00,,,$16.00,$14.41,NS-JSSVL3696 96 in 36 in 2 in $ 1056.00 $16.00 $14.41
51,natural_stone,NATURAL STONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-JSSVL4896,,NS-JSSVL4896,"96 in, 48 in, 2 in",Piece,,$1472.00,,,$16.00,$19.21,NS-JSSVL4896 96 in 48 in 2 in $ 1472.00 $16.00 $19.21
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1000748+size,,NS-FSQSGN1000748+size,1 in,Square Foot,,$9.25,,,38.8¢,22¢,NS-FSQSGN1000748+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1001212+size,,NS-FSQSGN1001212+size,1 in,Square Foot,,$7.62,,,38.8¢,22¢,NS-FSQSGN1001212+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1001224+size,,NS-FSQSGN1001224+size,1 in,Square Foot,,$7.62,,,38.8¢,22¢,NS-FSQSGN1001224+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1001824+size,,NS-FSQSGN1001824+size,1 in,Square Foot,,$7.62,,,38.8¢,22¢,NS-FSQSGN1001824+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1002424+size,,NS-FSQSGN1002424+size,1 in,Square Foot,,$7.62,,,38.8¢,22¢,NS-FSQSGN1002424+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1002436+size,,NS-FSQSGN1002436+size,1 in,Square Foot,,$7.62,,,38.8¢,22¢,NS-FSQSGN1002436+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN100CC+size,,NS-FSQSGN100CC+size,1 in,Square Foot,,$7.62,,,38.8¢,22¢,NS-FSQSGN100CC+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1251224+size,,NS-FSQSGN1251224+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQSGN1251224+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1251824+size,,NS-FSQSGN1251824+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQSGN1251824+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1252424+size,,NS-FSQSGN1252424+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQSGN1252424+size
51,natural_stone,SLATE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQSGN1252436+size,,NS-FSQSGN1252436+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQSGN1252436+size
52,natural_stone,SLATE GREY,"Coping - Flamed Top, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGSFR2001248+Length,,NS-CSGSFR2001248+Length,"12 in, 2 in",Linear Foot,,$18.50,,,70.0¢,41¢,NS-CSGSFR2001248+Length 12 in 2 in $ 18.50 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Flamed Top, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGSFR2001672+Length,,NS-CSGSFR2001672+Length,"16 in, 2 in",Linear Foot,,$24.67,,,93.3¢,54¢,NS-CSGSFR2001672+Length 16 in 2 in $ 24.67 93.3¢ 54¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, 1 long side ROCK FACED (1LSRF), other 3 sides sawn, 2"" REBATED TO 1""",NS-CSGNRR2001248+Length,,NS-CSGNRR2001248+Length,"12 in, 2 in",Linear Foot,,$18.48,,,70.0¢,41¢,NS-CSGNRR2001248+Length 12 in 2 in $ 18.48 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNR2001248+Length,,NS-CSGNR2001248+Length,"12 in, 2 in",Linear Foot,,$17.20,,,70.0¢,41¢,NS-CSGNR2001248+Length 12 in 2 in $ 17.20 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNR2001260+Length,,NS-CSGNR2001260+Length,"12 in, 2 in",Linear Foot,,$17.20,,,70.0¢,41¢,NS-CSGNR2001260+Length 12 in 2 in $ 17.20 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNR2001272+Length,,NS-CSGNR2001272+Length,"12 in, 2 in",Linear Foot,,$17.20,,,70.0¢,41¢,NS-CSGNR2001272+Length 12 in 2 in $ 17.20 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNR2001448+Length,,NS-CSGNR2001448+Length,"14 in, 2 in",Linear Foot,,$20.07,,,70.0¢,41¢,NS-CSGNR2001448+Length 14 in 2 in $ 20.07 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNR2001472+Length,,NS-CSGNR2001472+Length,"14 in, 2 in",Linear Foot,,$20.07,,,70.0¢,41¢,NS-CSGNR2001472+Length 14 in 2 in $ 20.07 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNTE2001248+Length,,NS-CSGNTE2001248+Length,"12 in, 2 in",Linear Foot,,$22.04,,,70.0¢,41¢,NS-CSGNTE2001248+Length 12 in 2 in $ 22.04 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNB2001248+Length,,NS-CSGNB2001248+Length,"12 in, 2 in",Linear Foot,,$24.89,,,70.0¢,41¢,NS-CSGNB2001248+Length 12 in 2 in $ 24.89 70.0¢ 41¢
52,natural_stone,SLATE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CSGNB2001648+Length,,NS-CSGNB2001648+Length,"16 in, 2 in",Linear Foot,,$33.18,,,93.3¢,54¢,NS-CSGNB2001648+Length 16 in 2 in $ 33.18 93.3¢ 54¢
52,natural_stone,SLATE GREY,"Coping - Double Sided 14"" - Top Natural, bottom calibrated,2 long side ROCK FACED (2LSRF), other 2 sides sawn",NS-CSGNDSR2001448+Length,,NS-CSGNDSR2001448+Length,"14 in, 2 in",Linear Foot,,$21.37,,,82.2¢,48¢,NS-CSGNDSR2001448+Length 14 in 2 in $ 21.37 82.2¢ 48¢
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1664,,NS-SGNTSG1664,"48 in, 16 in, 6 in",Piece,,$267.00,,,$8.00,$6.42,NS-SGNTSG1664 48 in 16 in 6 in $ 267.00 $8.00 $6.42
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1666,,NS-SGNTSG1666,"72 in, 16 in, 6 in",Piece,,$400.00,,,$12.00,$9.61,NS-SGNTSG1666 72 in 16 in 6 in $ 400.00 $12.00 $9.61
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1668,,NS-SGNTSG1668,"96 in, 16 in, 6 in",Piece,,$667.00,,,$16.00,$12.82,NS-SGNTSG1668 96 in 16 in 6 in $ 667.00 $16.00 $12.82
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1673,,NS-SGNTSG1673,"36 in, 16 in, 7 in",Piece,,$226.00,,,$6.00,$4.81,NS-SGNTSG1673 36 in 16 in 7 in $ 226.00 $6.00 $4.81
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1674,,NS-SGNTSG1674,"48 in, 16 in, 7 in",Piece,,$302.00,,,$8.00,$6.42,NS-SGNTSG1674 48 in 16 in 7 in $ 302.00 $8.00 $6.42
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1675,,NS-SGNTSG1675,"60 in, 16 in, 7 in",Piece,,$377.00,,,$10.00,$8.01,NS-SGNTSG1675 60 in 16 in 7 in $ 377.00 $10.00 $8.01
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1676,,NS-SGNTSG1676,"72 in, 16 in, 7 in",Piece,,$452.00,,,$12.00,$9.61,NS-SGNTSG1676 72 in 16 in 7 in $ 452.00 $12.00 $9.61
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTSG1678,,NS-SGNTSG1678,"96 in, 16 in, 7 in",Piece,,$754.00,,,$16.00,$12.82,NS-SGNTSG1678 96 in 16 in 7 in $ 754.00 $16.00 $12.82
53,natural_stone,SLATE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF), Hollow Step",NS-HSGNTSG1674,,NS-HSGNTSG1674,"48 in, 16 in, 7 in",Piece,,$560.00,,,$8.00,$6.42,NS-HSGNTSG1674 48 in 16 in 7 in $ 560.00 $8.00 $6.42
53,natural_stone,SLATE GREY,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGNTSGSF,,NS-SGNTSGSF,"46 in, 6 in, 6 in",Piece,,$113.25,,,$3.00,$2.95,NS-SGNTSGSF 46 in 6 in 6 in $ 113.25 $3.00 $2.95
53,natural_stone,SLATE GREY,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGNTSGSF7,,NS-SGNTSGSF7,"46 in, 6 in, 7 in",Piece,,$133.85,,,$3.00,$2.95,NS-SGNTSGSF7 46 in 6 in 7 in $ 133.85 $3.00 $2.95
53,natural_stone,SLATE GREY,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGNTSGSF731,,NS-SGNTSGSF731,"31 in, 6 in, 7 in",Piece,,$91.62,,,$3.00,$2.95,NS-SGNTSGSF731 31 in 6 in 7 in $ 91.62 $3.00 $2.95
53,natural_stone,SLATE GREY,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-PCKSG24X24,,NS-PCKSG24X24,"24 in, 24 in, 3 in",Piece,,$124.00,,,$4.00,$2.40,NS-PCKSG24X24 24 in 24 in 3 in $ 124.00 $4.00 $2.40
53,natural_stone,SLATE GREY,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-PCKSG28X28,,NS-PCKSG28X28,"28 in, 28 in, 3 in",Piece,,$168.78,,,$4.67,$3.27,NS-PCKSG28X28 28 in 28 in 3 in $ 168.78 $4.67 $3.27
53,natural_stone,SLATE GREY,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-JSSG2002448,,NS-JSSG2002448,"48 in, 24 in, 2 in",Piece,,$248.00,,,$12.00,$6.01,NS-JSSG2002448 48 in 24 in 2 in $ 248.00 $12.00 $6.01
53,natural_stone,SLATE GREY,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-JSSG2472,,NS-JSSG2472,"72 in, 24 in, 3 in",Piece,,$372.00,,,$12.00,$9.01,NS-JSSG2472 72 in 24 in 3 in $ 372.00 $12.00 $9.01
53,natural_stone,SLATE GREY,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-JSSG3672,,NS-JSSG3672,"72 in, 36 in, 3 in",Piece,,$576.00,,,$12.00,$10.81,NS-JSSG3672 72 in 36 in 3 in $ 576.00 $12.00 $10.81
53,natural_stone,SLATE GREY,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-JSSG3696,,NS-JSSG3696,"96 in, 36 in, 3 in",Piece,,$960.00,,,$16.00,$14.41,NS-JSSG3696 96 in 36 in 3 in $ 960.00 $16.00 $14.41
54,natural_stone,VENETIAN CREMA,"Flagstone Square Cut - Shotblasted top, bottom calibrated, 4 sides sawn",NS-FSQVCS100+size,,NS-FSQVCS100+size,1 in,Square Foot,,$9.81,,,38.8¢,22¢,NS-FSQVCS100+size
54,natural_stone,VENETIAN CREMA,"Coping - Shotblased Top, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CVCSR20012+Length,,NS-CVCSR20012+Length,"12 in, 2 in",Linear Foot,,$19.16,,,70.0¢,41¢,NS-CVCSR20012+Length 12 in 2 in $ 19.16 70.0¢ 41¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblased Top, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CVCSR20014+Length,,NS-CVCSR20014+Length,"14 in, 2 in",Linear Foot,,$22.35,,,70.0¢,41¢,NS-CVCSR20014+Length 14 in 2 in $ 22.35 70.0¢ 41¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblased Top, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CVCSR20016+Length,,NS-CVCSR20016+Length,"16 in, 2 in",Linear Foot,,$25.54,,,93.3¢,54¢,NS-CVCSR20016+Length 16 in 2 in $ 25.54 93.3¢ 54¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblasted top, bottom calibrated, 1 long side Shotblased (1LSRF), other 3 sides sawn",NS-CVCSTE20012+Length,,NS-CVCSTE20012+Length,"12 in, 2 in",Linear Foot,,$22.48,,,70.0¢,41¢,NS-CVCSTE20012+Length 12 in 2 in $ 22.48 70.0¢ 41¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblasted top, bottom calibrated, 1 long side Shotblased (1LSRF), other 3 sides sawn",NS-CVCSTE20014+Length,,NS-CVCSTE20014+Length,"14 in, 2 in",Linear Foot,,$26.23,,,70.0¢,41¢,NS-CVCSTE20014+Length 14 in 2 in $ 26.23 70.0¢ 41¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblasted top, bottom calibrated, 1 long side Shotblased (1LSRF), other 3 sides sawn",NS-CVCSTE20016+Length,,NS-CVCSTE20016+Length,"16 in, 2 in",Linear Foot,,$29.97,,,93.3¢,54¢,NS-CVCSTE20016+Length 16 in 2 in $ 29.97 93.3¢ 54¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblasted top, bottom calibrated, 1 long side Shotblased (1LSRF), other 3 sides sawn",NS-CVCSB20012+Length,,NS-CVCSB20012+Length,"12 in, 2 in",Linear Foot,,$28.21,,,70.0¢,41¢,NS-CVCSB20012+Length 12 in 2 in $ 28.21 70.0¢ 41¢
54,natural_stone,VENETIAN CREMA,"Coping - Shotblasted top, bottom calibrated, 1 long side Shotblased (1LSRF), other 3 sides sawn",NS-CVCSB20016+Length,,NS-CVCSB20016+Length,"16 in, 2 in",Linear Foot,,$37.61,,,93.3¢,54¢,NS-CVCSB20016+Length 16 in 2 in $ 37.61 93.3¢ 54¢
54,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVC1664,,NS-SGTSVC1664,"48 in, 16 in, 6 in",Piece,,$299.00,,,$8.00,$6.42,NS-SGTSVC1664 48 in 16 in 6 in $ 299.00 $8.00 $6.42
